Year,Quarter,Month,Day,Sum of Dept,IsHoliday,Sum of Month_Num,Price,Season,Store,Sum of Week_Num,Sum of Weekly_Sales,Sum of Year
2010,Qtr 1,March,5,98,false,3,735.782,Spring,42,10,7360.22,2010
2010,Qtr 1,March,5,90,false,3,7352.578,Spring,24,10,73524.48,2010
2010,Qtr 1,March,5,30,false,3,736.29,Spring,4,10,7365,2010
2010,Qtr 1,March,5,29,false,3,738.099,Spring,22,10,7384.69,2010
2010,Qtr 1,March,5,6,false,3,738.682,Spring,28,10,7386.92,2010
2010,Qtr 1,March,5,49,false,3,738.821,Spring,4,10,7388.91,2010
2010,Qtr 1,March,5,95,false,3,7386.483,Spring,11,10,73862.23,2010
2010,Qtr 1,March,5,59,false,3,74.18,Spring,31,10,743.4,2010
2010,Qtr 1,March,5,60,false,3,74.39,Spring,10,10,748,2010
2010,Qtr 1,March,5,59,false,3,74.45,Spring,39,10,746.5,2010
2010,Qtr 1,March,5,83,false,3,74.602,Spring,18,10,743.12,2010
2010,Qtr 1,March,5,12,false,3,740.509,Spring,6,10,7409.59,2010
2010,Qtr 1,March,5,55,false,3,740.56,Spring,16,10,7409.9,2010
2010,Qtr 1,March,5,55,false,3,741.573,Spring,25,10,7415.33,2010
2010,Qtr 1,March,5,72,false,3,7418.504,Spring,24,10,74180.54,2010
2010,Qtr 1,March,5,83,false,3,743.899,Spring,43,10,7443.99,2010
2010,Qtr 1,March,5,23,false,3,744.533,Spring,3,10,7446.63,2010
2010,Qtr 1,March,5,40,false,3,7440.443,Spring,18,10,74400.93,2010
2010,Qtr 1,March,5,95,false,3,7460.539,Spring,10,10,74608.89,2010
2010,Qtr 1,March,5,9,false,3,747.006,Spring,25,10,7474.56,2010
2010,Qtr 1,March,5,74,false,3,747.174,Spring,9,10,7475.04,2010
2010,Qtr 1,March,5,9,false,3,748.83,Spring,29,10,7490.7,2010
2010,Qtr 1,March,5,94,false,3,7483.685,Spring,14,10,74841.45,2010
2010,Qtr 1,March,5,7,false,3,749.124,Spring,7,10,7494.84,2010
2010,Qtr 1,March,5,98,false,3,749.703,Spring,41,10,7492.53,2010
2010,Qtr 1,March,5,31,false,3,75.009,Spring,34,10,753.49,2010
2010,Qtr 1,March,5,59,false,3,75.06,Spring,28,10,750.7,2010
2010,Qtr 1,March,5,93,false,3,75.07,Spring,25,10,753.1,2010
2010,Qtr 1,March,5,17,false,3,75.265,Spring,36,10,752.55,2010
2010,Qtr 1,March,5,14,false,3,75.277,Spring,44,10,751.87,2010
2010,Qtr 1,March,5,28,false,3,75.398,Spring,25,10,750.68,2010
2010,Qtr 1,March,5,36,false,3,75.72,Spring,27,10,760,2010
2010,Qtr 1,March,5,83,false,3,752.52,Spring,33,10,7521.2,2010
2010,Qtr 1,March,5,13,false,3,754.115,Spring,44,10,7544.15,2010
2010,Qtr 1,March,5,83,false,3,754.694,Spring,20,10,7544.44,2010
2010,Qtr 1,March,5,30,false,3,755.226,Spring,35,10,7549.96,2010
2010,Qtr 1,March,5,3,false,3,755.789,Spring,15,10,7559.99,2010
2010,Qtr 1,March,5,32,false,3,755.847,Spring,21,10,7562.97,2010
2010,Qtr 1,March,5,87,false,3,758.079,Spring,45,10,7577.89,2010
2010,Qtr 1,March,5,60,false,3,76.59,Spring,37,10,765.6,2010
2010,Qtr 1,March,5,59,false,3,76.644,Spring,21,10,764.04,2010
2010,Qtr 1,March,5,28,false,3,76.669,Spring,29,10,761.79,2010
2010,Qtr 1,March,5,41,false,3,76.84,Spring,22,10,768,2010
2010,Qtr 1,March,5,55,false,3,760.208,Spring,45,10,7605.38,2010
2010,Qtr 1,March,5,67,false,3,760.813,Spring,18,10,7612.63,2010
2010,Qtr 1,March,5,72,false,3,7604.403,Spring,23,10,76042.23,2010
2010,Qtr 1,March,5,24,false,3,761.294,Spring,27,10,7609.94,2010
2010,Qtr 1,March,5,44,false,3,762.004,Spring,2,10,7619.24,2010
2010,Qtr 1,March,5,96,false,3,762.149,Spring,13,10,7620.39,2010
2010,Qtr 1,March,5,32,false,3,762.531,Spring,18,10,7620.81,2010
2010,Qtr 1,March,5,87,false,3,762.853,Spring,21,10,7627.73,2010
2010,Qtr 1,March,5,71,false,3,763.728,Spring,4,10,7637.08,2010
2010,Qtr 1,March,5,90,false,3,7637.801,Spring,27,10,76373.71,2010
2010,Qtr 1,March,5,40,false,3,7638.224,Spring,6,10,76378.94,2010
2010,Qtr 1,March,5,46,false,3,764.139,Spring,30,10,7642.79,2010
2010,Qtr 1,March,5,21,false,3,765.059,Spring,24,10,7652.49,2010
2010,Qtr 1,March,5,44,false,3,766.084,Spring,17,10,7660.24,2010
2010,Qtr 1,March,5,16,false,3,766.429,Spring,18,10,7661.89,2010
2010,Qtr 1,March,5,55,false,3,768.948,Spring,15,10,7687.38,2010
2010,Qtr 1,March,5,42,false,3,769.171,Spring,27,10,7690.11,2010
2010,Qtr 1,March,5,28,false,3,77.125,Spring,24,10,775.65,2010
2010,Qtr 1,March,5,59,false,3,77.183,Spring,8,10,768.13,2010
2010,Qtr 1,March,5,48,false,3,77.29,Spring,1,10,771,2010
2010,Qtr 1,March,5,31,false,3,77.412,Spring,3,10,773.92,2010
2010,Qtr 1,March,5,21,false,3,77.668,Spring,44,10,780.38,2010
2010,Qtr 1,March,5,71,false,3,770.028,Spring,24,10,7703.98,2010
2010,Qtr 1,March,5,20,false,3,770.488,Spring,27,10,7700.88,2010
2010,Qtr 1,March,5,82,false,3,770.614,Spring,29,10,7710.44,2010
2010,Qtr 1,March,5,33,false,3,771.809,Spring,27,10,7718.09,2010
2010,Qtr 1,March,5,97,false,3,772.236,Spring,36,10,7717.86,2010
2010,Qtr 1,March,5,6,false,3,772.682,Spring,12,10,7724.82,2010
2010,Qtr 1,March,5,35,false,3,774.42,Spring,10,10,7741,2010
2010,Qtr 1,March,5,2,false,3,7759.886,Spring,13,10,77597.26,2010
2010,Qtr 1,March,5,12,false,3,776.033,Spring,8,10,7757.93,2010
2010,Qtr 1,March,5,72,false,3,7763.156,Spring,22,10,77636.56,2010
2010,Qtr 1,March,5,16,false,3,777.091,Spring,3,10,7768.61,2010
2010,Qtr 1,March,5,91,false,3,777.726,Spring,25,10,7772.66,2010
2010,Qtr 1,March,5,79,false,3,778.656,Spring,3,10,7788.16,2010
2010,Qtr 1,March,5,81,false,3,778.693,Spring,25,10,7789.63,2010
2010,Qtr 1,March,5,59,false,3,78.195,Spring,25,10,786.65,2010
2010,Qtr 1,March,5,60,false,3,78.67,Spring,43,10,783.2,2010
2010,Qtr 1,March,5,24,false,3,780.568,Spring,6,10,7802.98,2010
2010,Qtr 1,March,5,67,false,3,780.619,Spring,27,10,7801.79,2010
2010,Qtr 1,March,5,67,false,3,780.696,Spring,39,10,7804.26,2010
2010,Qtr 1,March,5,90,false,3,7807.975,Spring,1,10,78081.85,2010
2010,Qtr 1,March,5,2,false,3,7827.297,Spring,12,10,78276.17,2010
2010,Qtr 1,March,5,22,false,3,783.169,Spring,34,10,7827.99,2010
2010,Qtr 1,March,5,16,false,3,783.569,Spring,23,10,7835.69,2010
2010,Qtr 1,March,5,22,false,3,783.581,Spring,8,10,7837.11,2010
2010,Qtr 1,March,5,32,false,3,783.663,Spring,19,10,7836.43,2010
2010,Qtr 1,March,5,98,false,3,783.886,Spring,32,10,7837.76,2010
2010,Qtr 1,March,5,91,false,3,7834.836,Spring,28,10,78343.56,2010
2010,Qtr 1,March,5,95,false,3,7841.117,Spring,32,10,78414.77,2010
2010,Qtr 1,March,5,72,false,3,7847.521,Spring,12,10,78479.51,2010
2010,Qtr 1,March,5,26,false,3,785.447,Spring,17,10,7859.27,2010
2010,Qtr 1,March,5,72,false,3,7869.709,Spring,6,10,78699.59,2010
2010,Qtr 1,March,5,20,false,3,789.337,Spring,4,10,7890.67,2010
2010,Qtr 1,March,5,11,false,3,789.996,Spring,25,10,7904.16,2010
2010,Qtr 1,March,5,47,false,3,'-79.39,Spring,10,10,-798,2010
2010,Qtr 1,March,5,33,false,3,791.313,Spring,22,10,7912.03,2010
2010,Qtr 1,March,5,98,false,3,793.705,Spring,27,10,7936.65,2010
2010,Qtr 1,March,5,24,false,3,795.038,Spring,11,10,7948.88,2010
2010,Qtr 1,March,5,6,false,3,795.233,Spring,10,10,7949.83,2010
2010,Qtr 1,March,5,87,false,3,797.873,Spring,17,10,7980.43,2010
2010,Qtr 1,March,5,55,false,3,798.586,Spring,9,10,7987.16,2010
2010,Qtr 1,March,5,12,false,3,8.135,Spring,38,10,80.85,2010
2010,Qtr 1,March,5,80,false,3,8.416,Spring,10,10,84.66,2010
2010,Qtr 1,March,5,54,false,3,8.94,Spring,9,10,93,2010
2010,Qtr 1,March,5,18,false,3,80.151,Spring,19,10,805.51,2010
2010,Qtr 1,March,5,58,false,3,80.2,Spring,5,10,800,2010
2010,Qtr 1,March,5,29,false,3,800.971,Spring,2,10,8005.81,2010
2010,Qtr 1,March,5,34,false,3,803.308,Spring,9,10,8032.98,2010
2010,Qtr 1,March,5,16,false,3,805.122,Spring,14,10,8046.72,2010
2010,Qtr 1,March,5,34,false,3,806.12,Spring,17,10,8061,2010
2010,Qtr 1,March,5,54,false,3,81.22,Spring,11,10,817,2010
2010,Qtr 1,March,5,27,false,3,81.47,Spring,34,10,818.5,2010
2010,Qtr 1,March,5,17,false,3,81.917,Spring,43,10,823.97,2010
2010,Qtr 1,March,5,20,false,3,810.398,Spring,31,10,8104.98,2010
2010,Qtr 1,March,5,2,false,3,8114.263,Spring,20,10,81139.43,2010
2010,Qtr 1,March,5,71,false,3,813.667,Spring,21,10,8140.67,2010
2010,Qtr 1,March,5,55,false,3,813.79,Spring,39,10,8135.1,2010
2010,Qtr 1,March,5,72,false,3,8134.298,Spring,28,10,81343.88,2010
2010,Qtr 1,March,5,16,false,3,814.709,Spring,28,10,8151.09,2010
2010,Qtr 1,March,5,55,false,3,814.826,Spring,21,10,8149.66,2010
2010,Qtr 1,March,5,92,false,3,8155.764,Spring,11,10,81556.04,2010
2010,Qtr 1,March,5,71,false,3,817.162,Spring,12,10,8168.02,2010
2010,Qtr 1,March,5,44,false,3,818.02,Spring,20,10,8179.1,2010
2010,Qtr 1,March,5,12,false,3,819.387,Spring,13,10,8191.17,2010
2010,Qtr 1,March,5,52,false,3,82.22,Spring,3,10,821.5,2010
2010,Qtr 1,March,5,21,false,3,821.193,Spring,19,10,8209.13,2010
2010,Qtr 1,March,5,71,false,3,821.606,Spring,31,10,8215.96,2010
2010,Qtr 1,March,5,22,false,3,822.119,Spring,1,10,8219.49,2010
2010,Qtr 1,March,5,82,false,3,824.058,Spring,16,10,8244.38,2010
2010,Qtr 1,March,5,3,false,3,824.489,Spring,16,10,8245.29,2010
2010,Qtr 1,March,5,80,false,3,825.654,Spring,8,10,8258.44,2010
2010,Qtr 1,March,5,21,false,3,827.324,Spring,1,10,8275.44,2010
2010,Qtr 1,March,5,82,false,3,827.565,Spring,25,10,8276.65,2010
2010,Qtr 1,March,5,30,false,3,828.058,Spring,20,10,8278.38,2010
2010,Qtr 1,March,5,16,false,3,828.67,Spring,12,10,8287.1,2010
2010,Qtr 1,March,5,72,false,3,8283.04,Spring,27,10,82826.6,2010
2010,Qtr 1,March,5,38,false,3,8295.849,Spring,37,10,82953.79,2010
2010,Qtr 1,March,5,16,false,3,83.324,Spring,38,10,829.74,2010
2010,Qtr 1,March,5,55,false,3,830.805,Spring,32,10,8303.85,2010
2010,Qtr 1,March,5,91,false,3,8309.45,Spring,2,10,83098.3,2010
2010,Qtr 1,March,5,38,false,3,8315.338,Spring,18,10,83154.88,2010
2010,Qtr 1,March,5,40,false,3,8318.136,Spring,14,10,83180.46,2010
2010,Qtr 1,March,5,74,false,3,832.5,Spring,7,10,8329.8,2010
2010,Qtr 1,March,5,55,false,3,833.454,Spring,7,10,8334.54,2010
2010,Qtr 1,March,5,1,false,3,834.333,Spring,5,10,8344.13,2010
2010,Qtr 1,March,5,55,false,3,834.557,Spring,29,10,8346.27,2010
2010,Qtr 1,March,5,30,false,3,836.168,Spring,11,10,8358.38,2010
2010,Qtr 1,March,5,29,false,3,836.858,Spring,20,10,8368.08,2010
2010,Qtr 1,March,5,28,false,3,84.273,Spring,39,10,842.93,2010
2010,Qtr 1,March,5,85,false,3,84.491,Spring,28,10,842.11,2010
2010,Qtr 1,March,5,60,false,3,84.91,Spring,32,10,853.6,2010
2010,Qtr 1,March,5,82,false,3,840.036,Spring,15,10,8399.26,2010
2010,Qtr 1,March,5,38,false,3,841.742,Spring,33,10,8420.72,2010
2010,Qtr 1,March,5,72,false,3,8417.019,Spring,2,10,84174.89,2010
2010,Qtr 1,March,5,44,false,3,842.353,Spring,23,10,8423.73,2010
2010,Qtr 1,March,5,98,false,3,842.977,Spring,6,10,8432.47,2010
2010,Qtr 1,March,5,90,false,3,8431.417,Spring,31,10,84315.17,2010
2010,Qtr 1,March,5,55,false,3,844.605,Spring,8,10,8449.35,2010
2010,Qtr 1,March,5,33,false,3,846.098,Spring,2,10,8461.18,2010
2010,Qtr 1,March,5,98,false,3,846.949,Spring,26,10,8474.49,2010
2010,Qtr 1,March,5,82,false,3,846.972,Spring,9,10,8466.62,2010
2010,Qtr 1,March,5,95,false,3,8463.854,Spring,6,10,84641.44,2010
2010,Qtr 1,March,5,29,false,3,847.566,Spring,18,10,8472.06,2010
2010,Qtr 1,March,5,38,false,3,8490.137,Spring,19,10,84903.57,2010
2010,Qtr 1,March,5,27,false,3,85.17,Spring,9,10,849,2010
2010,Qtr 1,March,5,48,false,3,85.54,Spring,20,10,858,2010
2010,Qtr 1,March,5,35,false,3,85.57,Spring,17,10,860,2010
2010,Qtr 1,March,5,3,false,3,85.691,Spring,42,10,852.91,2010
2010,Qtr 1,March,5,16,false,3,850.741,Spring,8,10,8505.71,2010
2010,Qtr 1,March,5,4,false,3,850.913,Spring,3,10,8511.73,2010
2010,Qtr 1,March,5,58,false,3,850.92,Spring,14,10,8512,2010
2010,Qtr 1,March,5,8,false,3,8509.007,Spring,20,10,85094.37,2010
2010,Qtr 1,March,5,90,false,3,851.248,Spring,7,10,8512.28,2010
2010,Qtr 1,March,5,42,false,3,851.536,Spring,20,10,8512.46,2010
2010,Qtr 1,March,5,33,false,3,852.592,Spring,11,10,8523.02,2010
2010,Qtr 1,March,5,92,false,3,8524.846,Spring,42,10,85253.36,2010
2010,Qtr 1,March,5,90,false,3,8529.858,Spring,4,10,85295.18,2010
2010,Qtr 1,March,5,50,false,3,853.41,Spring,23,10,8538,2010
2010,Qtr 1,March,5,25,false,3,853.423,Spring,15,10,8536.53,2010
2010,Qtr 1,March,5,10,false,3,853.848,Spring,29,10,8542.28,2010
2010,Qtr 1,March,5,91,false,3,854.632,Spring,33,10,8549.72,2010
2010,Qtr 1,March,5,40,false,3,8547.545,Spring,13,10,85470.55,2010
2010,Qtr 1,March,5,32,false,3,855.296,Spring,12,10,8557.46,2010
2010,Qtr 1,March,5,46,false,3,856.365,Spring,37,10,8563.05,2010
2010,Qtr 1,March,5,2,false,3,858.473,Spring,44,10,8581.43,2010
2010,Qtr 1,March,5,36,false,3,86.15,Spring,39,10,863,2010
2010,Qtr 1,March,5,28,false,3,86.433,Spring,35,10,866.83,2010
2010,Qtr 1,March,5,74,false,3,861.48,Spring,26,10,8610.9,2010
2010,Qtr 1,March,5,49,false,3,862.176,Spring,11,10,8620.36,2010
2010,Qtr 1,March,5,82,false,3,863.288,Spring,43,10,8635.78,2010
2010,Qtr 1,March,5,93,false,3,863.98,Spring,44,10,8638.2,2010
2010,Qtr 1,March,5,17,false,3,864.181,Spring,29,10,8645.71,2010
2010,Qtr 1,March,5,98,false,3,864.596,Spring,40,10,8649.16,2010
2010,Qtr 1,March,5,40,false,3,8645.494,Spring,4,10,86455.64,2010
2010,Qtr 1,March,5,74,false,3,865.142,Spring,29,10,8654.92,2010
2010,Qtr 1,March,5,14,false,3,865.753,Spring,16,10,8660.43,2010
2010,Qtr 1,March,5,91,false,3,8662.194,Spring,13,10,86624.04,2010
2010,Qtr 1,March,5,96,false,3,867.524,Spring,10,10,8679.74,2010
2010,Qtr 1,March,5,26,false,3,867.945,Spring,22,10,8682.25,2010
2010,Qtr 1,March,5,24,false,3,867.976,Spring,2,10,8678.56,2010
2010,Qtr 1,March,5,3,false,3,868.027,Spring,45,10,8683.57,2010
2010,Qtr 1,March,5,79,false,3,868.285,Spring,30,10,8686.35,2010
2010,Qtr 1,March,5,6,false,3,869.645,Spring,23,10,8693.05,2010
2010,Qtr 1,March,5,91,false,3,8691.109,Spring,20,10,86908.59,2010
2010,Qtr 1,March,5,27,false,3,87.63,Spring,26,10,881,2010
2010,Qtr 1,March,5,98,false,3,870.351,Spring,31,10,8699.01,2010
2010,Qtr 1,March,5,2,false,3,8707.977,Spring,14,10,87081.07,2010
2010,Qtr 1,March,5,26,false,3,871.859,Spring,45,10,8722.09,2010
2010,Qtr 1,March,5,83,false,3,872.022,Spring,31,10,8718.52,2010
2010,Qtr 1,March,5,10,false,3,872.294,Spring,15,10,8727.34,2010
2010,Qtr 1,March,5,46,false,3,874.411,Spring,40,10,8747.31,2010
2010,Qtr 1,March,5,3,false,3,874.772,Spring,8,10,8746.22,2010
2010,Qtr 1,March,5,38,false,3,8749.786,Spring,11,10,87498.66,2010
2010,Qtr 1,March,5,26,false,3,876.945,Spring,1,10,8772.65,2010
2010,Qtr 1,March,5,72,false,3,8787.268,Spring,13,10,87874.48,2010
2010,Qtr 1,March,5,12,false,3,879.792,Spring,4,10,8799.72,2010
2010,Qtr 1,March,5,2,false,3,8792.188,Spring,4,10,87922.48,2010
2010,Qtr 1,March,5,36,false,3,88.05,Spring,25,10,883,2010
2010,Qtr 1,March,5,19,false,3,88.462,Spring,26,10,880.82,2010
2010,Qtr 1,March,5,41,false,3,88.96,Spring,26,10,886,2010
2010,Qtr 1,March,5,12,false,3,880.579,Spring,2,10,8806.59,2010
2010,Qtr 1,March,5,83,false,3,881.421,Spring,27,10,8813.31,2010
2010,Qtr 1,March,5,26,false,3,881.462,Spring,31,10,8815.42,2010
2010,Qtr 1,March,5,14,false,3,881.695,Spring,7,10,8816.85,2010
2010,Qtr 1,March,5,38,false,3,8829.351,Spring,4,10,88297.11,2010
2010,Qtr 1,March,5,26,false,3,883.921,Spring,39,10,8838.51,2010
2010,Qtr 1,March,5,16,false,3,884.108,Spring,13,10,8843.08,2010
2010,Qtr 1,March,5,83,false,3,884.48,Spring,1,10,8840,2010
2010,Qtr 1,March,5,32,false,3,884.78,Spring,13,10,8850.5,2010
2010,Qtr 1,March,5,8,false,3,884.99,Spring,38,10,8851.7,2010
2010,Qtr 1,March,5,87,false,3,886.227,Spring,15,10,8866.07,2010
2010,Qtr 1,March,5,17,false,3,886.6,Spring,8,10,8867.5,2010
2010,Qtr 1,March,5,5,false,3,886.982,Spring,3,10,8874.52,2010
2010,Qtr 1,March,5,38,false,3,8876.108,Spring,9,10,88761.58,2010
2010,Qtr 1,March,5,92,false,3,8879.958,Spring,43,10,88801.88,2010
2010,Qtr 1,March,5,40,false,3,8893.354,Spring,2,10,88933.14,2010
2010,Qtr 1,March,5,54,false,3,89.15,Spring,10,10,888,2010
2010,Qtr 1,March,5,38,false,3,8907.276,Spring,10,10,89068.56,2010
2010,Qtr 1,March,5,6,false,3,891.02,Spring,20,10,8910.3,2010
2010,Qtr 1,March,5,3,false,3,891.167,Spring,31,10,8910.27,2010
2010,Qtr 1,March,5,10,false,3,891.915,Spring,3,10,8918.95,2010
2010,Qtr 1,March,5,26,false,3,893.769,Spring,24,10,8933.69,2010
2010,Qtr 1,March,5,98,false,3,895.351,Spring,33,10,8955.91,2010
2010,Qtr 1,March,5,6,false,3,896.176,Spring,13,10,8964.56,2010
2010,Qtr 1,March,5,79,false,3,896.71,Spring,37,10,8966.8,2010
2010,Qtr 1,March,5,95,false,3,8966.192,Spring,27,10,89665.22,2010
2010,Qtr 1,March,5,22,false,3,897.1,Spring,32,10,8968.9,2010
2010,Qtr 1,March,5,8,false,3,8978.631,Spring,10,10,89784.31,2010
2010,Qtr 1,March,5,38,false,3,8988.155,Spring,13,10,89883.85,2010
2010,Qtr 1,March,5,7,false,3,899.136,Spring,9,10,8990.46,2010
2010,Qtr 1,March,5,8,false,3,899.619,Spring,3,10,8996.39,2010
2010,Qtr 1,March,5,91,false,3,9.006,Spring,5,10,95.06,2010
2010,Qtr 1,March,5,9,false,3,9.041,Spring,43,10,90.71,2010
2010,Qtr 1,March,5,72,false,3,9.297,Spring,38,10,94.97,2010
2010,Qtr 1,March,5,28,false,3,9.587,Spring,44,10,91.47,2010
2010,Qtr 1,March,5,72,false,3,9.731,Spring,30,10,99.61,2010
2010,Qtr 1,March,5,9,false,3,9.751,Spring,42,10,94.61,2010
2010,Qtr 1,March,5,51,false,3,9.784,Spring,34,10,99.94,2010
2010,Qtr 1,March,5,85,false,3,9.824,Spring,30,10,100.14,2010
2010,Qtr 1,March,5,60,false,3,9.99,Spring,40,10,96.8,2010
2010,Qtr 1,March,5,85,false,3,90.027,Spring,5,10,896.27,2010
2010,Qtr 1,March,5,98,false,3,90.312,Spring,12,10,899.72,2010
2010,Qtr 1,March,5,18,false,3,90.515,Spring,23,10,908.35,2010
2010,Qtr 1,March,5,48,false,3,90.88,Spring,13,10,905,2010
2010,Qtr 1,March,5,79,false,3,900.353,Spring,38,10,9001.93,2010
2010,Qtr 1,March,5,67,false,3,902.646,Spring,11,10,9023.76,2010
2010,Qtr 1,March,5,14,false,3,903.068,Spring,34,10,9028.88,2010
2010,Qtr 1,March,5,44,false,3,903.764,Spring,10,10,9040.84,2010
2010,Qtr 1,March,5,74,false,3,903.912,Spring,34,10,9039.12,2010
2010,Qtr 1,March,5,46,false,3,905.163,Spring,26,10,9052.43,2010
2010,Qtr 1,March,5,33,false,3,905.429,Spring,14,10,9053.49,2010
2010,Qtr 1,March,5,71,false,3,905.612,Spring,19,10,9058.12,2010
2010,Qtr 1,March,5,17,false,3,906.424,Spring,40,10,9067.54,2010
2010,Qtr 1,March,5,95,false,3,9074.712,Spring,39,10,90747.72,2010
2010,Qtr 1,March,5,6,false,3,908.035,Spring,4,10,9076.55,2010
2010,Qtr 1,March,5,23,false,3,908.837,Spring,9,10,9085.97,2010
2010,Qtr 1,March,5,83,false,3,91.084,Spring,45,10,906.44,2010
2010,Qtr 1,March,5,52,false,3,91.444,Spring,5,10,912.14,2010
2010,Qtr 1,March,5,17,false,3,910.031,Spring,26,10,9103.21,2010
2010,Qtr 1,March,5,32,false,3,911.673,Spring,24,10,9117.03,2010
2010,Qtr 1,March,5,24,false,3,911.875,Spring,4,10,9119.85,2010
2010,Qtr 1,March,5,92,false,3,9130.427,Spring,26,10,91305.17,2010
2010,Qtr 1,March,5,24,false,3,914.446,Spring,20,10,9146.76,2010
2010,Qtr 1,March,5,9,false,3,916.082,Spring,32,10,9165.32,2010
2010,Qtr 1,March,5,42,false,3,916.112,Spring,6,10,9157.52,2010
2010,Qtr 1,March,5,34,false,3,917.706,Spring,26,10,9180.46,2010
2010,Qtr 1,March,5,21,false,3,917.892,Spring,11,10,9181.52,2010
2010,Qtr 1,March,5,34,false,3,918.347,Spring,40,10,9182.97,2010
2010,Qtr 1,March,5,28,false,3,92.306,Spring,15,10,927.86,2010
2010,Qtr 1,March,5,93,false,3,92.442,Spring,18,10,925.12,2010
2010,Qtr 1,March,5,56,false,3,92.624,Spring,15,10,928.04,2010
2010,Qtr 1,March,5,52,false,3,92.71,Spring,29,10,931.3,2010
2010,Qtr 1,March,5,87,false,3,921.75,Spring,29,10,9218,2010
2010,Qtr 1,March,5,33,false,3,923.077,Spring,12,10,9235.77,2010
2010,Qtr 1,March,5,42,false,3,923.392,Spring,14,10,9230.12,2010
2010,Qtr 1,March,5,20,false,3,925.067,Spring,28,10,9245.97,2010
2010,Qtr 1,March,5,11,false,3,93.015,Spring,42,10,929.65,2010
2010,Qtr 1,March,5,28,false,3,93.628,Spring,45,10,939.88,2010
2010,Qtr 1,March,5,74,false,3,931.135,Spring,16,10,9313.65,2010
2010,Qtr 1,March,5,30,false,3,931.14,Spring,23,10,9307.5,2010
2010,Qtr 1,March,5,98,false,3,932.28,Spring,43,10,9318,2010
2010,Qtr 1,March,5,79,false,3,937.026,Spring,29,10,9370.66,2010
2010,Qtr 1,March,5,9,false,3,939.394,Spring,15,10,9398.34,2010
2010,Qtr 1,March,5,14,false,3,94.03,Spring,38,10,935.7,2010
2010,Qtr 1,March,5,5,false,3,94.576,Spring,37,10,942.76,2010
2010,Qtr 1,March,5,82,false,3,941.791,Spring,7,10,9418.91,2010
2010,Qtr 1,March,5,91,false,3,943.353,Spring,23,10,9433.03,2010
2010,Qtr 1,March,5,11,false,3,946.294,Spring,16,10,9461.24,2010
2010,Qtr 1,March,5,87,false,3,946.799,Spring,5,10,9472.89,2010
2010,Qtr 1,March,5,98,false,3,947.247,Spring,39,10,9469.87,2010
2010,Qtr 1,March,5,41,false,3,95.316,Spring,31,10,958.16,2010
2010,Qtr 1,March,5,59,false,3,95.491,Spring,14,10,959.91,2010
2010,Qtr 1,March,5,58,false,3,950.98,Spring,13,10,9514,2010
2010,Qtr 1,March,5,95,false,3,9501.058,Spring,31,10,95011.38,2010
2010,Qtr 1,March,5,10,false,3,951.271,Spring,16,10,9509.71,2010
2010,Qtr 1,March,5,25,false,3,951.605,Spring,31,10,9518.75,2010
2010,Qtr 1,March,5,3,false,3,951.775,Spring,24,10,9517.05,2010
2010,Qtr 1,March,5,33,false,3,952.091,Spring,28,10,9519.91,2010
2010,Qtr 1,March,5,80,false,3,953.286,Spring,34,10,9533.66,2010
2010,Qtr 1,March,5,9,false,3,953.474,Spring,26,10,9533.64,2010
2010,Qtr 1,March,5,3,false,3,953.624,Spring,25,10,9539.44,2010
2010,Qtr 1,March,5,90,false,3,954.43,Spring,12,10,9547.2,2010
2010,Qtr 1,March,5,1,false,3,954.452,Spring,7,10,9541.12,2010
2010,Qtr 1,March,5,42,false,3,956.003,Spring,4,10,9555.83,2010
2010,Qtr 1,March,5,21,false,3,956.926,Spring,13,10,9568.96,2010
2010,Qtr 1,March,5,10,false,3,958.022,Spring,26,10,9576.82,2010
2010,Qtr 1,March,5,20,false,3,958.303,Spring,6,10,9585.03,2010
2010,Qtr 1,March,5,36,false,3,96.31,Spring,12,10,959,2010
2010,Qtr 1,March,5,41,false,3,96.628,Spring,11,10,970.48,2010
2010,Qtr 1,March,5,4,false,3,961.015,Spring,5,10,9610.15,2010
2010,Qtr 1,March,5,71,false,3,961.08,Spring,27,10,9608,2010
2010,Qtr 1,March,5,55,false,3,961.722,Spring,41,10,9615.32,2010
2010,Qtr 1,March,5,74,false,3,962.527,Spring,40,10,9629.97,2010
2010,Qtr 1,March,5,6,false,3,963.34,Spring,35,10,9630.8,2010
2010,Qtr 1,March,5,81,false,3,964.098,Spring,33,10,9640.58,2010
2010,Qtr 1,March,5,16,false,3,964.839,Spring,9,10,9651.79,2010
2010,Qtr 1,March,5,90,false,3,9640.491,Spring,20,10,96401.41,2010
2010,Qtr 1,March,5,30,false,3,965.27,Spring,14,10,9653,2010
2010,Qtr 1,March,5,5,false,3,965.28,Spring,25,10,9656.2,2010
2010,Qtr 1,March,5,14,false,3,965.532,Spring,26,10,9656.82,2010
2010,Qtr 1,March,5,38,false,3,9662.295,Spring,31,10,96623.55,2010
2010,Qtr 1,March,5,24,false,3,968.934,Spring,18,10,9686.84,2010
2010,Qtr 1,March,5,26,false,3,969.878,Spring,27,10,9695.58,2010
2010,Qtr 1,March,5,60,false,3,97.43,Spring,30,10,976.8,2010
2010,Qtr 1,March,5,42,false,3,970.154,Spring,1,10,9701.14,2010
